Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK36,OUT049,826.7174558163758
FDN52,OUT045,1312.9156433083394
FDU12,OUT017,4245.437917504176
NCT05,OUT027,6038.629569671571
FDS37,OUT027,2978.568653762241
FDK24,OUT017,751.8160395647027
DRF36,OUT013,3149.2038500644367
FDN46,OUT010,217.20635783612627
NCN06,OUT045,2526.6863465771535
FDD59,OUT035,1321.1739775220608
FDM14,OUT045,1729.6914347086104
FDO10,OUT018,746.9917770227981
FDU35,OUT013,1615.4481477841423
NCA30,OUT018,2894.0482161527343
NCO41,OUT049,1588.162081567612
FDI24,OUT046,2714.475127670669
FDZ16,OUT046,3129.252380049007
FDV47,OUT046,1331.4308619601497
FDV16,OUT045,626.3836340891263
FDZ22,OUT035,1391.0588617765086
FDO20,OUT010,641.0390925298648
FDW38,OUT013,765.2957340124686
FDW52,OUT045,2857.3845713604696
FDT43,OUT019,154.1132511859792
NCS29,OUT045,3963.1943775773316
NCC31,OUT017,2495.1552436405923
FDA21,OUT017,3012.453963438471
FDQ55,OUT046,2122.865231586927
NCE54,OUT049,1261.8850911276734
FDD45,OUT017,1574.8301290862114
NCP17,OUT017,1052.6644718674386
FDR47,OUT035,3163.209031044605
DRM35,OUT013,3174.968237547597
FDR47,OUT019,489.17474277248664
FDX19,OUT010,617.5355986266345
FDV22,OUT027,4176.028944206755
FDQ46,OUT027,2859.4372585478254
DRO47,OUT045,1705.4849005763901
FDB44,OUT010,654.7988855306942
FDN02,OUT010,588.6811282504464
FDW10,OUT045,2862.7262923360436
FDJ41,OUT019,927.510059436123
FDM50,OUT046,938.2323743791032
FDW10,OUT035,2888.703671513182
FDY48,OUT049,1671.5307297978745
NCE30,OUT027,5453.184522729896
FDO04,OUT045,909.5385561513643
FDQ26,OUT010,146.34086107289363
NCX29,OUT018,2005.7720420346657
FDE39,OUT046,1938.4305168831925
NCR54,OUT027,5270.550978498983
NCP55,OUT027,1673.35094819611
FDX22,OUT017,3925.7987701032416
FDI05,OUT035,1243.991816966388
FDC51,OUT027,3258.8688598923495
FDC10,OUT013,1889.5982578948026
FDJ46,OUT045,2982.3308547109705
FDV10,OUT010,113.51917135403656
FDX12,OUT027,6163.293923177466
FDL43,OUT019,206.7283657970171
DRB13,OUT046,3190.792267940506
FDF59,OUT027,3277.9453533238357
FDT35,OUT049,2827.864966114082
NCJ19,OUT035,908.8538199263453
FDT35,OUT018,2564.954353094446
FDI48,OUT046,799.9242522494329
DRC24,OUT019,375.47162723123955
NCZ05,OUT017,1779.6401808480534
FDJ57,OUT049,3222.3077843264846
FDX11,OUT017,3185.805370971957
FDE09,OUT035,1791.8460628883438
NCK06,OUT049,2055.336708793804
DRE37,OUT017,3081.114892881233
FDV56,OUT046,1897.494352286669
FDY43,OUT017,2695.6572552761745
FDV35,OUT013,2405.996678898414
FDF05,OUT019,913.6339921232066
FDA36,OUT035,2955.6010614676966
FDS13,OUT027,5982.149732730598
FDU47,OUT013,2409.8789008591602
FDI36,OUT010,543.179765481781
FDH48,OUT046,1399.0395544213277
FDZ14,OUT013,1856.5556775713285
FDS46,OUT013,1941.8712669882211
FDE21,OUT017,1954.9628067169965
FDA26,OUT049,3898.555552124866
FDV12,OUT046,1680.4465933522652
FDL46,OUT019,291.39960002351285
FDN57,OUT013,2421.6271174524213
NCJ18,OUT017,1915.299778648621
FDO36,OUT045,2819.1301217578853
FDX55,OUT018,3297.998237151609
FDT25,OUT019,307.8458054379212
FDD16,OUT049,1245.0519010686078
NCX18,OUT013,3052.3577966007615
NCG55,OUT018,1596.6863817562573
NCV18,OUT049,1382.9635992989588
NCS18,OUT035,1672.519440768966
FDC37,OUT045,1641.6620616671253
FDE47,OUT046,2067.5131750269625
DRG49,OUT019,585.1660531360023
FDC39,OUT049,3488.021046949563
FDH24,OUT019,442.61714744057366
FDV39,OUT027,5266.88871908198
NCL17,OUT045,2319.6724570584747
NCY53,OUT035,1735.053860737015
FDH52,OUT013,880.4354156871866
NCD19,OUT018,757.1150274911063
FDI44,OUT046,1260.943462722184
DRD49,OUT027,6114.340197377019
FDN08,OUT035,1927.4789717379122
FDO20,OUT027,6017.4231307195605
FDY02,OUT046,3894.215198462195
FDX23,OUT045,1523.0985167455708
FDX01,OUT017,1896.065993072562
FDH20,OUT027,2638.6013630505895
NCX41,OUT017,3785.3206495522613
FDD21,OUT027,2963.7252314868983
DRH11,OUT019,155.90231677917203
DRE60,OUT018,3604.22191428272
FDB10,OUT013,4019.327910997424
FDH38,OUT013,1913.1775596625737
NCL07,OUT018,503.5587771284894
FDD48,OUT046,1927.912176424707
NCT54,OUT027,2629.2314609897817
FDF32,OUT027,5353.780007784516
DRH51,OUT045,1325.8605022653128
DRG03,OUT035,2681.97403470481
NCY42,OUT019,365.7465156306718
FDH32,OUT017,1585.8657733682892
NCJ06,OUT027,3070.414145264793
FDH47,OUT027,2670.5894352077607
FDZ08,OUT018,1221.9565998703047
FDK16,OUT017,1612.1968550988458
DRG01,OUT018,1088.9503469932558
NCM53,OUT027,2725.0398667127783
NCB07,OUT035,3212.9056858701633
NCZ06,OUT035,3910.7599796668037
FDU48,OUT049,2264.7362689711053
NCB55,OUT027,1774.7960684285977
FDP15,OUT013,4291.740144089222
FDF17,OUT046,3224.627200339197
NCN06,OUT049,2863.0965949661927
DRM48,OUT018,498.8977850225734
FDH10,OUT046,3020.688734962601
FDC60,OUT018,1299.7526189129173
FDE35,OUT018,785.2578770443414
DRI23,OUT013,2502.16936858142
NCR38,OUT013,4265.176816849938
FDP04,OUT035,1036.3210506074981
NCW17,OUT045,2073.024498827613
FDX34,OUT017,2069.8997449898684
NCK53,OUT045,1592.9024297216488
NCO54,OUT010,161.81930686844015
NCH55,OUT046,2125.687637894332
FDT44,OUT027,2985.7816939943787
DRG49,OUT046,3762.27742882428
FDX46,OUT010,145.7724483784685
DRG36,OUT049,3028.6897117484536
FDU37,OUT049,1308.8994534463498
FDK10,OUT049,3198.3330258450737
DRF37,OUT027,5979.5074202415135
FDC44,OUT035,1746.6977950744404
FDP15,OUT046,3862.946379464756
FDZ27,OUT027,1433.2834015986132
FDY22,OUT019,340.2520282933794
DRG51,OUT035,2916.566542334075
FDN58,OUT045,3969.2791657155817
FDW01,OUT049,2606.6889996917625
FDX24,OUT018,1358.2957069529336
FDO51,OUT017,706.9611773928574
FDJ52,OUT027,4311.26568829765
NCY06,OUT010,304.99883441735386
FDE20,OUT018,2528.1608282273173
FDT23,OUT010,184.5261231123276
FDQ51,OUT046,771.2089514859175
FDE35,OUT046,994.035528429896
FDB46,OUT013,3355.7096493541885
NCG19,OUT035,3575.4873459857417
NCL06,OUT018,3633.64165713485
FDT36,OUT019,115.43116751010314
FDC56,OUT049,2039.9656167271855
FDJ26,OUT049,3593.036684139517
FDZ59,OUT017,2725.4219187039253
FDV11,OUT027,4717.789518967303
FDR13,OUT010,242.062259432119
FDI15,OUT018,3676.4526587677806
FDF47,OUT018,3503.748361637044
NCB54,OUT019,325.8226140024941
NCK19,OUT027,5265.894800084435
FDX16,OUT017,2556.535231690154
FDL50,OUT045,2003.984590679208
NCE31,OUT035,646.0944421426489
DRJ01,OUT049,2779.111718126612
FDE22,OUT013,2431.582878578928
FDY20,OUT019,234.00544454872346
NCO14,OUT045,686.8679677381316
NCR50,OUT017,2477.9632649116015
DRM47,OUT017,3044.40442270402
FDO27,OUT010,208.1880536204604
FDJ20,OUT027,3210.1063983101644
NCX17,OUT013,3692.7323612966734
FDG59,OUT049,689.354862506244
FDD52,OUT045,1614.733244397484
FDO48,OUT017,3975.2669201651574
FDC59,OUT019,173.72711591297877
FDS15,OUT018,1503.8880222393275
FDB47,OUT035,3541.2684354573767
FDV14,OUT019,246.28522791621867
FDB27,OUT013,3038.846133762413
FDA35,OUT035,2054.842647969736
FDN51,OUT018,3342.463625054814
FDO39,OUT019,453.2628420637432
FDB28,OUT049,3309.6225356788477
DRJ25,OUT046,793.257115184737
FDH46,OUT027,2689.252548910512
FDI10,OUT045,2885.5223352014236
FDU21,OUT018,519.1747296910844
FDD09,OUT049,3081.1352079504827
FDD10,OUT046,2731.0573102937365
FDN31,OUT010,499.1791669381903
FDA46,OUT018,3098.5103679074778
FDM56,OUT046,1711.66426875457
FDF11,OUT010,636.2263722574115
FDS32,OUT018,1895.7465806893715
NCM06,OUT013,2304.3180027886488
FDZ26,OUT045,3829.5204871554406
FDO01,OUT013,2053.840736898602
FDJ46,OUT049,2961.4971324464095
FDG26,OUT019,667.6403103123729
FDZ38,OUT035,3078.651234095193
NCO55,OUT013,1802.1005876645452
FDT60,OUT035,2053.493990835946
FDW37,OUT049,1468.9738056581978
NCK42,OUT018,3222.328739048325
FDA45,OUT046,2550.524776655354
FDW55,OUT018,3320.3438343657604
FDY44,OUT017,3157.373926637939
FDQ31,OUT017,1391.7888016084337
FDM09,OUT049,3024.211669974012
FDH12,OUT018,1489.2784764117898
NCQ43,OUT035,1765.509635904883
FDT33,OUT035,2820.4631891516847
NCT41,OUT018,2054.586795109183
DRJ25,OUT010,146.9583722320906
NCQ41,OUT046,3146.071810185895
NCN17,OUT049,1641.6450176101594
DRO35,OUT027,2980.9634022984405
FDU27,OUT018,639.036816053114
FDY43,OUT027,4523.786680607634
FDG46,OUT035,1978.0814058800522
DRL49,OUT018,1905.5732195590745
NCB55,OUT049,935.5898625125936
FDK28,OUT049,4295.654982281689
FDO49,OUT045,763.6686569672826
FDT03,OUT013,3117.2117375002567
FDW33,OUT027,2702.5622608023755
FDR02,OUT035,1748.1129769066558
FDF50,OUT013,3123.5507661175584
FDA40,OUT018,1301.8134012856601
NCT53,OUT018,2497.562906641021
FDY60,OUT035,2447.767535013454
FDP44,OUT027,2689.143908095271
NCQ50,OUT045,3569.1285527659256
NCC30,OUT017,3028.6951668598135
FDQ60,OUT018,1774.8673683738548
FDG41,OUT046,1864.0715258574187
FDQ03,OUT046,3735.545752110829
FDM03,OUT045,1628.5729391712116
FDZ51,OUT018,1291.4098137241908
DRF51,OUT035,670.8630708549191
FDF39,OUT017,4189.417981099361
FDW52,OUT035,2896.56395055881
FDY22,OUT049,2386.0505878670474
FDG14,OUT013,2285.9385848758156
FDA57,OUT017,660.513659190039
FDL45,OUT019,307.6346129657729
FDX28,OUT046,1649.663868317606
NCQ54,OUT013,2812.537869386934
FDH40,OUT045,1281.3251951683947
FDU52,OUT035,2602.339081852326
FDT60,OUT010,267.1001220265287
FDK08,OUT045,1571.8691426479365
FDN04,OUT049,3095.0553299415396
FDE50,OUT013,2959.2534956456657
FDI16,OUT049,883.5280510996754
FDM50,OUT049,988.4878980113635
NCV30,OUT049,983.7464841248066
FDT44,OUT013,1913.0958531697588
FDY60,OUT013,2347.3126819296535
FDT56,OUT017,966.212941910451
FDV58,OUT018,3045.199765042323
FDU04,OUT013,1878.9303985954734
NCN05,OUT027,5114.7874880133095
FDI53,OUT018,2503.2779027065017
FDD34,OUT046,2478.98680643784
FDW47,OUT027,3201.1917050430134
FDT51,OUT027,2932.5991574192526
FDO27,OUT013,1550.2335657119029
NCQ18,OUT018,1413.793038734731
NCW05,OUT013,1789.5257914812094
FDI15,OUT010,775.1682527476111
NCH43,OUT010,590.6906701870253
FDT40,OUT049,2139.5566209737062
NCG19,OUT017,3748.026288701647
NCM30,OUT035,676.2887994487778
FDB38,OUT017,2700.511544805296
FDB22,OUT046,2352.455653797838
FDC58,OUT046,707.7726882071332
NCI29,OUT013,2360.6829309828718
FDA23,OUT010,221.27908873815431
DRG48,OUT013,2392.0048167791324
FDV21,OUT013,1929.1961451902241
NCG18,OUT019,263.5001555096643
FDG40,OUT045,613.0985594050015
FDU24,OUT018,1317.604185924645
FDA22,OUT049,2940.165556062013
FDY35,OUT046,716.4572523131585
FDJ15,OUT045,2991.6687166029897
NCW18,OUT018,3412.652263767237
FDK56,OUT018,2987.811977916243
FDF44,OUT046,2176.4112479632104
FDP51,OUT049,1959.863905764115
FDU22,OUT027,2977.8646733076257
FDM28,OUT017,3017.469348170543
NCL42,OUT046,3757.377861128317
FDJ15,OUT019,515.1135296550879
FDI32,OUT018,1571.9082638644238
DRL11,OUT046,2351.3672872363886
DRO59,OUT018,1121.3308469412377
FDA07,OUT019,293.11377818364696
NCO53,OUT013,3224.3070352937652
FDO21,OUT045,3908.605125344487
FDW39,OUT045,2885.8847158475346
NCV17,OUT013,2045.7374314116234
FDE22,OUT046,2332.513632683724
NCB06,OUT018,2332.6613456445743
DRF48,OUT017,3002.455447993963
FDB05,OUT013,4354.285492498945
FDP28,OUT027,5965.685873808958
FDP23,OUT046,3545.031902350863
NCS41,OUT018,2667.2173869599874
FDS40,OUT018,506.05248706896555
FDA16,OUT017,3818.670046543314
FDN20,OUT035,3010.0416736250113
FDF04,OUT027,6016.159463183393
DRG36,OUT018,2473.850198246847
FDW16,OUT018,1298.7607584228376
FDU09,OUT017,863.5197922499876
FDW01,OUT046,2361.371061100861
FDB15,OUT045,3895.2605647616724
NCJ17,OUT049,1419.9174077537436
NCT18,OUT018,2753.90809058045
FDG16,OUT018,3355.4618031750806
FDP27,OUT017,3208.1282955942697
FDQ44,OUT027,3083.940170713397
FDL50,OUT027,3250.622169158457
FDW57,OUT027,4777.116197793267
FDS34,OUT013,1927.6766207640487
NCV30,OUT035,1000.1484260892433
FDD26,OUT018,2854.6891653597604
FDA03,OUT045,2678.288663545277
FDS27,OUT018,2783.1553055809545
FDM12,OUT013,2993.43013163346
NCV42,OUT027,2850.514659435018
NCS41,OUT046,2921.0051575906978
FDN56,OUT018,1988.3529288193836
DRK59,OUT046,3735.278147070117
NCG18,OUT046,1760.6303953130262
NCN26,OUT017,1910.7655630507643
FDI60,OUT027,1782.9062217910707
NCI43,OUT049,841.5177139223229
NCL17,OUT049,2340.70414566077
FDQ19,OUT019,614.7355531997267
FDY43,OUT049,2937.79758582602
FDR36,OUT049,793.4726011044153
FDJ58,OUT049,3010.875644634213
DRY23,OUT045,700.2428241261462
FDK26,OUT027,4970.715484828414
DRH03,OUT045,1479.010224032176
FDC10,OUT010,263.1891141257363
FDD23,OUT013,2974.723809528422
FDP32,OUT045,1980.4897078713889
FDO31,OUT035,1336.3532579494097
FDQ57,OUT013,2429.389090551587
FDX32,OUT027,3839.692107458677
FDC39,OUT027,5416.607887152018
FDU55,OUT046,3791.585959627975
FDL45,OUT013,1953.5845005469037
DRK37,OUT049,3204.8290779835634
FDK22,OUT013,3440.641943345787
DRG37,OUT027,4027.729853694762
FDK22,OUT017,3794.8553318937843
DRH36,OUT018,1029.16962739674
DRC36,OUT018,2693.394683150528
DRE03,OUT027,1293.5702620920501
FDF34,OUT046,3151.0884423788516
FDZ22,OUT046,1365.8862374556138
FDC44,OUT010,253.97147903535682
FDN31,OUT027,5219.085468545804
FDO03,OUT017,4138.561074174736
FDA01,OUT049,962.9495231299926
NCH42,OUT049,4194.525873916706
FDF46,OUT018,1726.5697084067062
DRL35,OUT046,661.8934628504586
FDW46,OUT049,1040.3198464708694
FDB58,OUT046,2330.6789756112926
FDD47,OUT018,2628.61031432339
NCO17,OUT045,1817.0957397360219
FDJ26,OUT017,3886.136266529896
FDU37,OUT045,1294.9009816187274
